Protein_id	Subfamily	Clade	Subclade	Group	Subgroup
Bac226_100522542_tax	29929	29950	29930	37180	38438
Bac226_52811479_tax	29929	29950	29930	37180	38438
Bac226_305638573_tax	29929	29950	29930	37180	38438
Bac226_119863433_tax	29929	29950	29930	37180	38438
Bac226_201287230_tax	29929	29950	29930	37180	38438
Bac226_122942007_tax	29929	29950	29930	37180	38438
Bac226_66766697_tax	29929	29950	29930	37180	38438
Bac226_319212365_tax	29929	29950	29930	37180	38438
Bac226_346054102_tax	29929	29950	29930	37180	38438
Bac226_26799109_tax	29929	29950	29930	37180	38438
Bac226_118122875_tax	29929	29950	29930	37180	38438
Bac226_21898530_tax	29929	29950	29930	37180	38438
Bac226_246890955_tax	29929	29950	29930	37180	38438
Bac226_1147805_tax	29929	29950	29930	37180	38485
Bac226_113226566_tax	29929	29950	29930	37180	38485
Bac226_217378292_tax	29929	29950	29930	37180	pbt_Bac226_217378292_tax
Arc226_6484750_tax	29929	29950	29930	37180	pbt_Arc226_6484750_tax
Arc226_6533821_tax	29929	29950	29930	37180	pbt_Arc226_6533821_tax
Bac226_77229558_tax	29929	29950	29930	37180	pbt_Bac226_77229558_tax
Bac226_111170838_tax	29929	29950	29930	37180	pbt_Bac226_111170838_tax
Arc226_4245389_tax	29929	29950	29930	37180	38491
Arc226_8258924_tax	29929	29950	29930	37180	38491
Arc226_11789926_tax	29929	29950	29930	37180	38491
Arc226_729948_tax	29929	29950	29930	37180	38491
Arc226_5190168_tax	29929	29950	29930	37180	38491
Arc226_11984739_tax	29929	29950	29930	37180	38491
Arc226_3996275_tax	29929	29950	29930	37180	38491
Arc226_7155045_tax	29929	29950	29930	37180	38491
Arc226_12098615_tax	29929	29950	29930	37180	38491
Arc226_1234110_tax	29929	29950	29930	37180	38491
Arc226_552202_tax	29929	29950	29930	37180	38491
Bac226_218030232_tax	29929	29950	29930	37180	38491
Bac226_79501248_tax	29929	29950	29930	37180	38491
Bac226_278379581_tax	29929	29950	29930	37180	38491
Arc226_9327125_tax	29929	29950	29930	37180	38491
Arc226_9926300_tax	29929	29950	29930	37180	38491
Arc226_1503289_tax	29929	29950	29930	37180	38491
Arc226_9032865_tax	29929	29950	29930	37180	38509
Arc226_2439434_tax	29929	29950	29930	37180	38509
Arc226_5741718_tax	29929	29950	29930	37180	38509
Arc226_2983531_tax	29929	29950	29930	37180	pbt_Arc226_2983531_tax
Arc226_12008060_tax	29929	29950	29930	37180	pbt_Arc226_12008060_tax
Bac226_226833303_tax	29929	29950	29930	37180	pbt_Bac226_226833303_tax
Bac226_417534670_tax	29929	29950	29930	37180	pbt_Bac226_417534670_tax
Arc226_9054169_tax	29929	29950	29930	37180	tbl_Arc226_9054169_tax
Arc226_11412915_tax	29929	29950	29930	37180	38515
Arc226_9534454_tax	29929	29950	29930	37180	38515
Arc226_8343329_tax	29929	29950	29930	37180	38515
Arc226_3371586_tax	29929	29950	29930	37180	38515
Arc226_8619594_tax	29929	29950	29930	37180	38515
Arc226_12361197_tax	29929	29950	29930	37180	tbl_Arc226_12361197_tax
Arc226_5616216_tax	29929	29950	29930	37180	38524
Arc226_8389997_tax	29929	29950	29930	37180	38524
Arc226_10054299_tax	29929	29950	29930	37180	pbt_Arc226_10054299_tax
Bac226_127285403_tax	29929	29950	29930	37180	pbt_Bac226_127285403_tax
Arc226_9066372_tax	29929	29950	29930	37180	tbl_Arc226_9066372_tax
Arc226_10064327_tax	29929	29950	29930	37180	tbl_Arc226_10064327_tax
Arc226_10409783_tax	29929	29950	29930	37180	tbl_Arc226_10409783_tax
Arc226_5550311_tax	29929	29950	29930	37180	38530
Arc226_5595389_tax	29929	29950	29930	37180	38530
Bac226_135559751_tax	29929	29950	29930	37180	38531
Bac226_73307483_tax	29929	29950	29930	37180	38531
Bac226_113800884_tax	29929	29950	29930	37180	38531
Bac226_225268783_tax	29929	29950	29930	37180	38531
Bac226_177413609_tax	29929	29950	29930	37180	38531
Bac226_126838041_tax	29929	29950	29930	37180	38531
Bac226_222463591_tax	29929	29950	29930	37180	38531
Bac226_148500677_tax	29929	29950	29930	37180	38531
Bac226_404528202_tax	29929	29950	29930	37180	38531
Bac226_192572174_tax	29929	29950	29930	37180	38531
Bac226_330499948_tax	29929	29950	29930	37180	38531
Bac226_49639723_tax	29929	29950	29930	37180	38531
Bac226_377895552_tax	29929	29950	29930	37180	38531
Bac226_330341166_tax	29929	29950	29930	37180	38531
Bac226_78146439_tax	29929	29950	29930	37180	38531
Bac226_387073112_tax	29929	29950	29930	37180	38531
Bac226_151409039_tax	29929	29950	29930	37180	38531
Bac226_138940455_tax	29929	29950	29930	37180	38531
Bac226_245909494_tax	29929	29950	29930	37180	38531
Bac226_88176084_tax	29929	29950	29930	37180	38531
Bac226_383274869_tax	29929	29950	29930	37180	38531
Bac226_306484538_tax	29929	29950	29930	37180	38531
Arc226_3284774_tax	29929	29950	29930	37180	38554
Arc226_5359669_tax	29929	29950	29930	37180	38554
Bac226_280520481_tax	29929	29950	29930	37180	pbt_Bac226_280520481_tax
Arc226_1291090_tax	29929	29950	29930	37180	38557
Bac226_34355754_tax	29929	29950	29930	37180	38557
Bac226_304263426_tax	29929	29950	29930	37180	pb_38556
Arc226_9051143_tax	29929	29950	29930	37180	pb_38556
Bac226_115100495_tax	29929	29950	29930	37180	38561
Bac226_183218729_tax	29929	29950	29930	37180	38561
Bac226_119552659_tax	29929	29950	29930	37180	pb_38559
Bac226_306036755_tax	29929	29950	29930	37180	38562
Bac226_314954854_tax	29929	29950	29930	37180	38562
Arc226_2571757_tax	29929	29950	29930	37180	tbl_Arc226_2571757_tax
Arc226_6718294_tax	29929	29950	29930	37180	pbt_Arc226_6718294_tax
Arc226_10799300_tax	29929	29950	29930	37180	pbt_Arc226_10799300_tax
Arc226_9628489_tax	29929	29950	29930	37180	tbl_Arc226_9628489_tax
Arc226_1956383_tax	29929	29950	29930	37180	tbl_Arc226_1956383_tax
Arc226_5873622_tax	29929	29950	29930	37180	pbt_Arc226_5873622_tax
Arc226_11833292_tax	29929	29950	29930	37180	pbt_Arc226_11833292_tax
Arc226_7717802_tax	29929	29950	29930	37180	pbt_Arc226_7717802_tax
Bac226_49194468_tax	29929	29950	29930	37180	38574
Bac226_229158270_tax	29929	29950	29930	37180	38574
Bac226_324824038_tax	29929	29950	29930	37180	38574
Bac226_22120753_tax	29929	29950	29930	37180	38574
Bac226_324856180_tax	29929	29950	29930	37180	38574
Bac226_134455743_tax	29929	29950	29930	37180	38574
Arc226_4649790_tax	29929	29950	29930	37180	tbl_Arc226_4649790_tax
Arc226_3816971_tax	29929	29950	29930	37180	pbt_Arc226_3816971_tax
Arc226_4100675_tax	29929	29950	29930	37180	pbt_Arc226_4100675_tax
Arc226_9963806_tax	29929	29950	29930	37180	pbt_Arc226_9963806_tax
Arc226_4739232_tax	29929	29950	29930	37180	pbt_Arc226_4739232_tax
Arc226_9832220_tax	29929	29950	29930	37180	pbt_Arc226_9832220_tax
Arc226_6185179_tax	29929	29950	29930	37180	38583
Arc226_5053889_tax	29929	29950	29930	37180	38583
Arc226_9956294_tax	29929	29950	29930	37180	38583
Arc226_1733695_tax	29929	29950	29930	37180	pbt_Arc226_1733695_tax
Arc226_7207082_tax	29929	29950	29930	37180	pbt_Arc226_7207082_tax
Arc226_4823628_tax	29929	29950	29930	37180	38588
Arc226_7497201_tax	29929	29950	29930	37180	38588
Arc226_6725329_tax	29929	29950	29930	37180	tbl_Arc226_6725329_tax
Arc226_9512716_tax	29929	29950	29930	37180	tbl_Arc226_9512716_tax
Arc226_8196638_tax	29929	29950	29930	37180	tbl_Arc226_8196638_tax
Bac226_162591196_tax	29929	29950	29930	37180	38595
Arc226_5555787_tax	29929	29950	29930	37180	38595
Bac226_279727241_tax	29929	29950	29930	37180	pb_38594
Arc226_10225274_tax	29929	29950	29930	37180	pb_38594
Bac226_338718326_tax	29929	29950	29930	37180	38598
Bac226_134555892_tax	29929	29950	29930	37180	38598
Arc226_8737311_tax	29929	29950	29930	37180	pbt_Arc226_8737311_tax
Arc226_11284182_tax	29929	29950	29930	37180	38599
Arc226_6785487_tax	29929	29950	29930	37180	38599
Arc226_5542151_tax	29929	29950	29930	37180	38599
Arc226_8175264_tax	29929	29950	29930	37180	38599
Bac226_95882361_tax	29929	29950	29930	37180	38599
Arc226_11060415_tax	29929	29950	29930	37180	38599
Arc226_5659643_tax	29929	29950	29930	37180	38599
Arc226_3872941_tax	29929	29950	29930	37180	38599
Arc226_927303_tax	29929	29950	29930	37180	tbl_Arc226_927303_tax
Arc226_11767241_tax	29929	29950	29930	37180	tbl_Arc226_11767241_tax
Arc226_2989857_tax	29929	29950	29930	37180	tbl_Arc226_2989857_tax
Arc226_4151204_tax	29929	29950	29930	37180	tbl_Arc226_4151204_tax
Arc226_1048525_tax	29929	29950	29930	37180	tbl_Arc226_1048525_tax
Arc226_119676_tax	29929	29950	29930	37180	tbl_Arc226_119676_tax
Arc226_10921767_tax	29929	29950	29930	37180	tbl_Arc226_10921767_tax
Arc226_8112409_tax	29929	29950	29930	37180	38615
Arc226_2865281_tax	29929	29950	29930	37180	38615
Arc226_9327514_tax	29929	29950	29930	37180	tbl_Arc226_9327514_tax
Arc226_1176796_tax	29929	29950	29930	37180	pbt_Arc226_1176796_tax
Arc226_9841858_tax	29929	29950	29930	37180	pbt_Arc226_9841858_tax
Arc226_2541845_tax	29929	29950	29930	37180	pb_38623
Arc226_5232172_tax	29929	29950	29930	37180	pb_38623
Arc226_1551606_tax	29929	29950	29930	37180	pb_38623
Arc226_7262839_tax	29929	29950	29930	37180	pb_38623
Arc226_5082551_tax	29929	29950	29930	37180	pb_38626
Arc226_1761922_tax	29929	29950	29930	37180	pb_38626
Arc226_3025140_tax	29929	29950	29930	37180	pb_38626
Arc226_4277446_tax	29929	29950	29930	37180	pb_38626
Arc226_1630944_tax	29929	29950	29930	37180	38630
Arc226_5135234_tax	29929	29950	29930	37180	38630
Arc226_4031480_tax	29929	29950	29930	37180	38630
Arc226_2736960_tax	29929	29950	29930	37180	38630
Arc226_5703346_tax	29929	29950	29930	37180	pb_38621
Arc226_4686427_tax	29929	29950	29930	37180	pb_38621
Arc226_4998924_tax	29929	29950	29930	37180	pb_38620
Arc226_1386499_tax	29929	29950	29930	37180	pb_38620
Arc226_8316412_tax	29929	29950	29930	37180	pb_38620
Arc226_2897732_tax	29929	29950	29930	37180	tbl_Arc226_2897732_tax
Arc226_10466889_tax	29929	29950	29930	37180	38636
Arc226_409916_tax	29929	29950	29930	37180	38636
Bac226_339617706_tax	29929	29950	29930	37180	tbl_Bac226_339617706_tax
Bac226_119387078_tax	29929	29950	29930	37180	pbt_Bac226_119387078_tax
Bac226_91146011_tax	29929	29950	29930	37180	pbt_Bac226_91146011_tax
Bac226_342183944_tax	29929	29950	29930	37180	38641
Bac226_17824135_tax	29929	29950	29930	37180	38641
Bac226_51085444_tax	29929	29950	29930	37180	38641
Bac226_380429213_tax	29929	29950	29930	37180	tbl_Bac226_380429213_tax
Bac226_152632720_tax	29929	29950	29930	37180	tbl_Bac226_152632720_tax
Bac226_111084129_tax	29929	29950	29930	37180	38647
Bac226_269833347_tax	29929	29950	29930	37180	38647
Bac226_376391879_tax	29929	29950	29930	37180	38647
Bac226_300765043_tax	29929	29950	29930	37180	38647
Bac226_361420691_tax	29929	29950	29930	37180	38647
Bac226_229853368_tax	29929	29950	29930	37180	38647
Bac226_92105988_tax	29929	29950	29930	37180	38647
Bac226_279569785_tax	29929	29950	29930	37180	38647
Bac226_160301141_tax	29929	29950	29930	37180	38647
Bac226_308502896_tax	29929	29950	29930	37180	38647
Bac226_422382897_tax	29929	29950	29930	37180	38647
Bac226_65386157_tax	29929	29950	29930	37180	38647
Bac226_59182016_tax	29929	29950	29930	37180	38647
Bac226_282707027_tax	29929	29950	29930	37180	38647
Bac226_191493223_tax	29929	29950	29930	37180	38647
Bac226_224682602_tax	29929	29950	29930	37180	38647
Bac226_102672902_tax	29929	29950	29930	37180	38647
Bac226_15743382_tax	29929	29950	29930	37180	38647
Bac226_334024778_tax	29929	29950	29930	37180	38647
Bac226_410815033_tax	29929	29950	29930	37180	38647
Bac226_56484312_tax	29929	29950	29930	37180	38647
Bac226_251071975_tax	29929	29950	29930	37180	38647
Bac226_66798785_tax	29929	29950	29930	37180	38647
Bac226_150002245_tax	29929	29950	29930	37180	38647
Bac226_143822006_tax	29929	29950	29930	37180	38647
Bac226_408845066_tax	29929	29950	29930	37180	38647
Bac226_351836507_tax	29929	29950	29930	37180	38647
Bac226_117200282_tax	29929	29950	29930	37180	38647
Bac226_108140340_tax	29929	29950	29930	37180	38647
Bac226_61473075_tax	29929	29950	29930	37180	38647
Bac226_373486437_tax	29929	29950	29930	37180	38647
Bac226_338838580_tax	29929	29950	29930	37180	38647
Bac226_68927156_tax	29929	29950	29930	37180	38647
Bac226_189785919_tax	29929	29950	29930	37180	38647
Bac226_246663205_tax	29929	29950	29930	37180	38647
Bac226_235254919_tax	29929	29950	29930	37180	38647
Bac226_408333189_tax	29929	29950	29930	37180	38647
Bac226_293672880_tax	29929	29950	29930	37180	38647
Bac226_21708234_tax	29929	29950	29930	37180	38647
Bac226_278370051_tax	29929	29950	29930	37180	38647
Bac226_179068911_tax	29929	29950	29930	37180	38647
Bac226_59873533_tax	29929	29950	29930	37180	38647
Bac226_169002540_tax	29929	29950	29930	37180	38647
Bac226_133321020_tax	29929	29950	29930	37180	38647
Bac226_421131043_tax	29929	29950	29930	37180	38647
Bac226_155304265_tax	29929	29950	29930	37180	38647
Bac226_350921423_tax	29929	29950	29930	37180	38647
Bac226_60803020_tax	29929	29950	29930	37180	38647
Bac226_106286374_tax	29929	29950	29930	37180	38647
Bac226_54605044_tax	29929	29950	29930	37180	38647
Bac226_48444083_tax	29929	29950	29930	37180	38647
Bac226_278567666_tax	29929	29950	29930	37180	38647
Bac226_128242717_tax	29929	29950	29930	37180	38647
Bac226_342053401_tax	29929	29950	29930	37180	38647
Bac226_92890942_tax	29929	29950	29930	37180	38647
Bac226_258778236_tax	29929	29950	29930	37180	38647
Bac226_153229304_tax	29929	29950	29930	37180	38647
Bac226_277042605_tax	29929	29950	29930	37180	38647
Bac226_185125160_tax	29929	29950	29930	37180	38647
Bac226_36726832_tax	29929	29950	29930	37180	38647
Bac226_196951595_tax	29929	29950	29930	37180	38647
Bac226_17395389_tax	29929	29950	29930	37180	38647
Bac226_299927560_tax	29929	29950	29930	37180	tbl_Bac226_299927560_tax
Bac226_92191419_tax	29929	29950	29930	37180	38710
Bac226_353126789_tax	29929	29950	29930	37180	38710
Bac226_264866475_tax	29929	29950	29930	37180	38710
Bac226_186092351_tax	29929	29950	29930	37180	38710
Bac226_242505455_tax	29929	29950	29930	37180	38710
Bac226_402582879_tax	29929	29950	29930	37180	38710
Bac226_370197392_tax	29929	29950	29930	37180	38710
Bac226_31727912_tax	29929	29950	29930	37180	38710
Bac226_157965274_tax	29929	29950	29930	37180	38710
Bac226_192269661_tax	29929	29950	29930	37180	38710
Bac226_310301893_tax	29929	29950	29930	37180	38710
Bac226_193291384_tax	29929	29950	29930	37180	38710
Bac226_414668673_tax	29929	29950	29930	37180	38710
Bac226_168156852_tax	29929	29950	29930	37180	38710
Bac226_271489183_tax	29929	29950	29930	37180	38710
Bac226_327069987_tax	29929	29950	29930	37180	38710
Bac226_157859572_tax	29929	29950	29930	37180	38710
Bac226_47568613_tax	29929	29950	29930	37180	38710
Bac226_50608248_tax	29929	29950	29930	37180	38710
Bac226_206671194_tax	29929	29950	29930	37180	38710
Bac226_170804924_tax	29929	29950	29930	37180	38729
Bac226_365969111_tax	29929	29950	29930	37180	38729
Bac226_375908066_tax	29929	29950	29930	37180	38729
Bac226_321627751_tax	29929	29950	29930	37180	38729
Bac226_155077592_tax	29929	29950	29930	37180	tbl_Bac226_155077592_tax
Arc226_11362590_tax	29929	29950	29930	37180	38735
Arc226_3939125_tax	29929	29950	29930	37180	38735
Arc226_9596022_tax	29929	29950	29930	37180	38735
Arc226_7274103_tax	29929	29950	29930	37180	38735
Arc226_10474155_tax	29929	29950	29930	37180	38735
Arc226_8651864_tax	29929	29950	29930	37180	38739
Arc226_10143796_tax	29929	29950	29930	37180	38739
Arc226_806375_tax	29929	29950	29930	37180	38739
Arc226_3980663_tax	29929	29950	29930	37180	38739
Arc226_11215284_tax	29929	29950	29930	37180	38739
Arc226_10238579_tax	29929	29950	29930	37180	38739
Arc226_10295197_tax	29929	29950	29930	37180	38739
Arc226_3191794_tax	29929	29950	29930	37180	38739
Arc226_4442912_tax	29929	29950	29930	37180	38739
Arc226_9441136_tax	29929	29950	29930	37180	38739
Arc226_3123065_tax	29929	29950	29930	37180	38739
Arc226_12067154_tax	29929	29950	29930	37180	38739
Arc226_1710920_tax	29929	29950	29930	37180	38739
Arc226_8040346_tax	29929	29950	29930	37180	38739
Arc226_6285849_tax	29929	29950	29930	37180	38739
Arc226_11702962_tax	29929	29950	29930	37180	38739
Arc226_544257_tax	29929	29950	29930	37180	38739
Arc226_4369479_tax	29929	29950	29930	37180	38739
Arc226_5432532_tax	29929	29950	29930	37180	38739
Arc226_12332429_tax	29929	29950	29930	37180	38739
Arc226_9923271_tax	29929	29950	29930	37180	38739
Arc226_12284132_tax	29929	29950	29930	37180	38739
Arc226_3796025_tax	29929	29950	29930	37180	38760
Arc226_7262835_tax	29929	29950	29930	37180	38760
Arc226_6285851_tax	29929	29950	29930	37180	38760
Arc226_9926808_tax	29929	29950	29930	37180	38760
Arc226_12308656_tax	29929	29950	29930	37180	38760
Arc226_8211454_tax	29929	29950	29930	37180	38760
Arc226_8765497_tax	29929	29950	29930	37180	tbl_Arc226_8765497_tax
Arc226_8128202_tax	29929	29950	29930	37180	38768
Arc226_6537338_tax	29929	29950	29930	37180	38768
Arc226_9037565_tax	29929	29950	29930	37180	38768
Arc226_3397537_tax	29929	29950	29930	37180	38768
Arc226_4853036_tax	29929	29950	29930	37180	tbl_Arc226_4853036_tax
Bac226_126202317_tax	29929	29950	29930	37180	38771
Bac226_185998698_tax	29929	29950	29930	37180	38771
Bac226_423313517_tax	29929	29950	29930	37180	38771
Bac226_21452727_tax	29929	29950	29930	37180	38771
Arc226_9619404_tax	29929	29950	29930	37180	tbl_Arc226_9619404_tax
Arc226_3879965_tax	29929	29950	29930	37180	tbl_Arc226_3879965_tax
Bac226_121086218_tax	29929	29950	29930	37180	tbl_Bac226_121086218_tax
Bac226_191947640_tax	29929	29950	29930	37180	tbl_Bac226_191947640_tax
Bac226_209533585_tax	29929	29950	29930	37180	pbt_Bac226_209533585_tax
Bac226_40294050_tax	29929	29950	29930	37180	pbt_Bac226_40294050_tax
Bac226_356632222_tax	29929	29950	29930	37180	tbl_Bac226_356632222_tax
Bac226_254958595_tax	29929	29950	29930	37180	pbt_Bac226_254958595_tax
Bac226_204465431_tax	29929	29950	29930	37180	pbt_Bac226_204465431_tax
Bac226_187713888_tax	29929	29950	29930	37180	pbt_Bac226_187713888_tax
Bac226_277297960_tax	29929	29950	29930	37180	pbt_Bac226_277297960_tax
Bac226_92095095_tax	29929	29950	29930	37180	pbt_Bac226_92095095_tax
Bac226_36640958_tax	29929	29950	29930	37180	38791
Bac226_70659222_tax	29929	29950	29930	37180	38791
Bac226_125237918_tax	29929	29950	29930	37180	38791
Bac226_384554931_tax	29929	29950	29930	37180	tbl_Bac226_384554931_tax
Bac226_36482461_tax	29929	29950	29930	37180	tbl_Bac226_36482461_tax
Bac226_211307817_tax	29929	29950	29930	37180	38794
Bac226_121836145_tax	29929	29950	29930	37180	38794
Bac226_213345910_tax	29929	29950	29930	37180	38798
Bac226_422739857_tax	29929	29950	29930	37180	38798
Bac226_417802115_tax	29929	29950	29930	37180	38801
Bac226_366325000_tax	29929	29950	29930	37180	38801
Bac226_413546058_tax	29929	29950	29930	37180	38801
Bac226_406421079_tax	29929	29950	29930	37180	38801
Bac226_59904759_tax	29929	29950	29930	37180	38801
Bac226_274920593_tax	29929	29950	29930	37180	38801
Bac226_296292028_tax	29929	29950	29930	37180	38801
Bac226_299204358_tax	29929	29950	29930	37180	38808
Bac226_293815233_tax	29929	29950	29930	37180	38808
Bac226_248422295_tax	29929	29950	29930	37180	38808
Bac226_28842503_tax	29929	29950	29930	37180	38810
Bac226_41314727_tax	29929	29950	29930	37180	38810
Bac226_195455210_tax	29929	29950	29930	37180	38810
Bac226_221123034_tax	29929	29950	29930	37180	tbl_Bac226_221123034_tax
Bac226_189977597_tax	29929	29950	29930	37180	tbl_Bac226_189977597_tax
Bac226_421330037_tax	29929	29950	29930	37180	tbl_Bac226_421330037_tax
Bac226_375510856_tax	29929	29950	29930	37180	38815
Bac226_200287816_tax	29929	29950	29930	37180	38815
Bac226_365490996_tax	29929	29950	29930	37180	38815
Bac226_108785894_tax	29929	29950	29930	37180	38815
Bac226_413291564_tax	29929	29950	29930	37180	38815
Bac226_47990987_tax	29929	29950	29930	37180	38815
Bac226_269873603_tax	29929	29950	29930	37180	38820
Bac226_39019444_tax	29929	29950	29930	37180	38820
Bac226_228889748_tax	29929	29950	29930	37180	38820
Bac226_422542658_tax	29929	29950	29930	37180	38820
Bac226_325037074_tax	29929	29950	29930	37180	38820
Bac226_388340548_tax	29929	29950	29930	37180	tbl_Bac226_388340548_tax
Bac226_107313081_tax	29929	29950	29930	37180	tbl_Bac226_107313081_tax
Bac226_370276330_tax	29929	29950	29930	37180	pbt_Bac226_370276330_tax
Bac226_198031521_tax	29929	29950	29930	37180	pbt_Bac226_198031521_tax
Bac226_240472474_tax	29929	29950	29930	37180	pbt_Bac226_240472474_tax
Bac226_61395765_tax	29929	29950	29930	37180	pbt_Bac226_61395765_tax
Bac226_314036802_tax	29929	29950	29930	37180	pbt_Bac226_314036802_tax
Bac226_114453397_tax	29929	29950	29930	37180	tbl_Bac226_114453397_tax
Bac226_234950857_tax	29929	29950	29930	37180	38832
Bac226_16144812_tax	29929	29950	29930	37180	38832
Bac226_247729475_tax	29929	29950	29930	37180	tbl_Bac226_247729475_tax
Bac226_407631200_tax	29929	29950	29930	37180	tbl_Bac226_407631200_tax
Bac226_187512480_tax	29929	29950	29930	37180	tbl_Bac226_187512480_tax
Bac226_119370744_tax	29929	29950	29930	37180	pbt_Bac226_119370744_tax
Bac226_290652837_tax	29929	29950	29930	37180	pbt_Bac226_290652837_tax
Bac226_149405782_tax	29929	29950	29930	37180	38842
Bac226_118043444_tax	29929	29950	29930	37180	38842
Bac226_362114069_tax	29929	29950	29930	37180	38842
Bac226_318454708_tax	29929	29950	29930	37180	38842
Bac226_212608087_tax	29929	29950	29930	37180	38842
Bac226_144960694_tax	29929	29950	29930	37180	38842
Bac226_81931942_tax	29929	29950	29930	37180	tbl_Bac226_81931942_tax
Bac226_401985855_tax	29929	29950	29930	37180	pbt_Bac226_401985855_tax
Bac226_298650303_tax	29929	29950	29930	37180	pbt_Bac226_298650303_tax
Bac226_410182697_tax	29929	29950	29930	37180	pbt_Bac226_410182697_tax
Bac226_295623443_tax	29929	29950	29930	37180	pbt_Bac226_295623443_tax
Bac226_225421708_tax	29929	29950	29930	37180	pbt_Bac226_225421708_tax
Bac226_307118177_tax	29929	29950	29930	37180	38853
Bac226_135410908_tax	29929	29950	29930	37180	38853
Bac226_133007956_tax	29929	29950	29930	37180	38853
Bac226_317405262_tax	29929	29950	29930	37180	pb_38858
Bac226_20087942_tax	29929	29950	29930	37180	pb_38858
Bac226_214428616_tax	29929	29950	29930	37180	pb_38861
Bac226_39939239_tax	29929	29950	29930	37180	pb_38861
Bac226_93487863_tax	29929	29950	29930	37180	38863
Bac226_172254134_tax	29929	29950	29930	37180	38863
Bac226_201715559_tax	29929	29950	29930	37180	38864
Bac226_280581074_tax	29929	29950	29930	37180	38864
Bac226_310642271_tax	29929	29950	29930	37180	38864
Bac226_38731626_tax	29929	29950	29930	37180	38864
Bac226_212515346_tax	29929	29950	29930	37180	38867
Bac226_265006248_tax	29929	29950	29930	37180	38867
Bac226_302045908_tax	29929	29950	29930	37180	38867
Bac226_210822042_tax	29929	29950	29930	37180	38867
Bac226_273241666_tax	29929	29950	29930	37180	38867
Bac226_182753128_tax	29929	29950	29930	37180	38867
Bac226_195900717_tax	29929	29950	29930	37180	38867
Bac226_356857950_tax	29929	29950	29930	37180	pbt_Bac226_356857950_tax
Bac226_206584524_tax	29929	29950	29930	37180	pbt_Bac226_206584524_tax
Bac226_51722211_tax	29929	29950	29930	37180	38875
Bac226_356218265_tax	29929	29950	29930	37180	38875
Bac226_47329858_tax	29929	29950	29930	37180	38875
Bac226_309959669_tax	29929	29950	29930	37180	38875
Bac226_402135281_tax	29929	29950	29930	37180	pbt_Bac226_402135281_tax
Bac226_413921612_tax	29929	29950	29930	37180	pb_38879
Bac226_56475492_tax	29929	29950	29930	37180	pb_38879
Bac226_284461418_tax	29929	29950	29930	37180	38882
Bac226_169139673_tax	29929	29950	29930	37180	38882
Bac226_2428697_tax	29929	29950	29930	37180	pb_38879
Bac226_258426617_tax	29929	29950	29930	37180	38883
Bac226_320479785_tax	29929	29950	29930	37180	38883
Bac226_344567061_tax	29929	29950	29930	37180	38885
Bac226_391805124_tax	29929	29950	29930	37180	38885
Bac226_23863275_tax	29929	29950	29930	37180	38885
Bac226_282209713_tax	29929	29950	29930	37180	38885
Bac226_147210091_tax	29929	29950	29930	37180	tbl_Bac226_147210091_tax
Bac226_36518189_tax	29929	29950	29930	37180	tbl_Bac226_36518189_tax
Bac226_169475995_tax	29929	29950	29930	37180	tbl_Bac226_169475995_tax
Bac226_395646902_tax	29929	29950	29930	37180	38896
Bac226_212408392_tax	29929	29950	29930	37180	38896
Bac226_109724097_tax	29929	29950	29930	37180	tbl_Bac226_109724097_tax
Bac226_292849653_tax	29929	29950	29930	37180	pbt_Bac226_292849653_tax
Bac226_121099026_tax	29929	29950	29930	37180	pbt_Bac226_121099026_tax
Bac226_250793963_tax	29929	29950	29930	37180	pbt_Bac226_250793963_tax
Bac226_110285530_tax	29929	29950	29930	37180	pb_38902
Bac226_343553606_tax	29929	29950	29930	37180	pb_38902
Bac226_60678962_tax	29929	29950	29930	37180	pb_38902
Bac226_216847993_tax	29929	29950	29930	37180	38906
Bac226_56011965_tax	29929	29950	29930	37180	38906
Bac226_137641814_tax	29929	29950	29930	37180	38906
Bac226_358666319_tax	29929	29950	29930	37180	38908
Bac226_87024957_tax	29929	29950	29930	37180	38908
Bac226_322439704_tax	29929	29950	29930	37180	tbl_Bac226_322439704_tax
Bac226_277026028_tax	29929	29950	29930	37180	38909
Bac226_83518343_tax	29929	29950	29930	37180	38909
Bac226_421972142_tax	29929	29950	29930	37180	38909
Bac226_201461031_tax	29929	29950	29930	37180	38909
Bac226_368671293_tax	29929	29950	29930	37180	pbt_Bac226_368671293_tax
Bac226_358511563_tax	29929	29950	29930	37180	pbt_Bac226_358511563_tax
Bac226_355558185_tax	29929	29950	29930	37180	tbl_Bac226_355558185_tax
Bac226_363711173_tax	29929	29950	29930	37180	38915
Bac226_386734886_tax	29929	29950	29930	37180	38915
Bac226_171133671_tax	29929	29950	29930	37180	38915
Bac226_179484825_tax	29929	29950	29930	37180	38915
Bac226_159316853_tax	29929	29950	29930	37180	pbt_Bac226_159316853_tax
Bac226_161615907_tax	29929	29950	29930	37180	38921
Bac226_101019483_tax	29929	29950	29930	37180	38921
Bac226_105118720_tax	29929	29950	29930	37180	38922
Bac226_37913330_tax	29929	29950	29930	37180	38922
Bac226_421724797_tax	29929	29950	29930	37180	38924
Bac226_264508561_tax	29929	29950	29930	37180	38924
Bac226_167413897_tax	29929	29950	29930	37180	38924
Bac226_363279011_tax	29929	29950	29930	37180	pbt_Bac226_363279011_tax
